language_primary,estc_id,gatherings.original,width.original,height.original,obl.original,gatherings,width,height,obl,area,original,publication_year_from,publication_year_till,publication_year,publication_decade,publication_century,uncertain,circa,range,price,prices_found,Pound,Shilling,Pence,total_price,year,Commodity,Market,variety,currancy,volume,C.currancy,C.volume,value,notes,source,total_price_in_silver,freq,annual,is_periodical,short_title,work_id,publication_place,publication_country,false_imprint,org_260_a,org_260_a_square_brackets,org_752_a,org_752_b,org_752_d,longitude,latitude,geo_id,pagecount.multiplier,pagecount.squarebracket,pagecount.plate,pagecount.arabic,pagecount.roman,pagecount.sheet,pagecount,volnumber,volcount,parts,pagecount_from,pagecount.orig,singlevol,multivol,issue,document.items,paper,document_type
English,T168981,8vo,NA,NA,FALSE,8vo,13,19,0,247,1714.,1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The royal pattern,6875-royal pattern or sermon upon death of her most excellent majesty queen anne preachd in parish-church of finchley in county of middlesex upon sunday august 8th,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,31,0,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,686.111111111111,Pamphlet
English,N3144,8vo,NA,NA,FALSE,8vo,13,19,0,247,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,Price from imprint: price 1s,1s,0,1,0,12,1715,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),5.56790322,NA,NA,FALSE,A letter from a country Whig,39425-a letter from country whig to his friend in london wherein appears who are truest friends to their king and country,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,5,0,87,0,0,92,NA,1,NA,original,92,TRUE,FALSE,FALSE,1,1972.56944444444,In-between
English,T74248,4to,NA,NA,FALSE,4to,22,28,0,616,1708.,1708,NA,1708,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The sentence of God, and his servant's submission",108688-sentence of god and his servants submission sermon preachd at westminster november 23d 1707,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,36,36,NA,1,NA,original,36,TRUE,FALSE,FALSE,1,1925,In-between
English,T92843,8vo,NA,NA,FALSE,8vo,13,19,0,247,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Nomenclator classicus,1848-nomenclator classicus,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,84,0,0,88,NA,1,NA,original,88,TRUE,FALSE,FALSE,1,1886.80555555556,In-between
English,T40304,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A Full and true account of the action at Keith, upon the eight day of October 1715","X-a full and true account of the action at keith, upon the eight day of october 1715",Edinburgh,Scotland,FALSE,Edinburgh :,FALSE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T98019,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1702?],1702,NA,1702,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A short survey of the loss which is computed to be sustained in England by the exportation of our clothing-wool, one pack whereof, weighing 240 pounds, to be wrought into fine broad-cloth, being sufficient for the employing of sixty three people at hard labour for a week; and double such number if wrought into hose","X-a short survey of the loss which is computed to be sustained in england by the exportation of our clothing-wool,",London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,R235902,1to,NA,NA,FALSE,2fo,30,45,0,1350,1700],1700,NA,1700,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Ralph Lane, and Edward Wood, appellants; Charles Nicoll, and Richard Young, respondents",179982-ralph lane edward wood appellants charles nicoll richard young respondents,London,England,FALSE,[London? :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T182134,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"A seasonable address both to clergy and laity, as deliver'd in a late visitation sermon",60735-a seasonable address both to clergy and laity as deliverd in visitation sermon with some occasional remarks and due considerations of death and judgment applyd to people of all degrees and perswasions for universal benefit,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,10,0,14,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,494.791666666667,Pamphlet
English,N36767,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1715.,1715,NA,1715,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The secret history of the lives of the most celebrated beauties,24771-secret history of lives of most celebrated beauties,London,England,FALSE,[London] :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,24,0,262,0,0,286,NA,1,NA,original,286,TRUE,FALSE,FALSE,1,5896.26736111111,Book
English,T103954,8vo,NA,NA,FALSE,8vo,13,19,0,247,1714.,1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An enquiry into the ill designs, errors, &c. of Dr. Clarke's (pretended) scripture doctrine of the Trinity","X-an enquiry into the ill designs, errors, &c. of dr. clarke's (pretended) scripture doctrine of the trinity",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,112,0,0,116,NA,1,NA,original,116,TRUE,FALSE,FALSE,1,2487.15277777778,In-between
English,T62422,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1709.,1709,NA,1709,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The humble address of the Right Honourable the Lords Spiritual and Temporal In Parliament Assembled,162364-proceedings 1709-11-17,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,4,4,NA,1,NA,original,4,TRUE,FALSE,FALSE,1,468.75,Pamphlet
English,T161383,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1714],1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Britains rejoiceing at the coronation of His royal Majesty King George, to the tune of My nanny o","X-britains rejoiceing at the coronation of his royal majesty king george, to the tune of my nanny o",Edinburgh,Scotland,FALSE,[Edinburgh :,TRUE,Great Britain,Scotland,Edinburgh.,-3.2,55.95,<http://vocab.getty.edu/tgn/7009546>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T36190,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1706.,1706,NA,1706,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The high-church hieroglyphick represented in the sign of the embleme, put up at an inn in Stoke by Naland, in Suffolk","X-the high-church hieroglyphick represented in the sign of the embleme, put up at an inn in stoke by naland, in",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T35865,4to,NA,NA,FALSE,4to,22,28,0,616,MDCII [1702],1702,1702,1702,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Greatness and goodness reprieve not from death,35648-greatness and goodness reprieve not from death sermon occasiond by death of that glorious monarch william third king of england scotland france and ireland preachd april 19th 1702 at st james clerkenwell by d pead chaplain to his grace john duke of newcastle,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,9,0,23,0,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,1711.11111111111,Pamphlet
English,T11434,4to,NA,NA,FALSE,4to,22,28,0,616,MDCCV. [1705],1705,1705,1705,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A discourse of confirmation,101753-a discourse of confirmation preachd at coleshill apr,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,7,0,21,0,0,28,NA,1,NA,original,28,TRUE,FALSE,FALSE,1,1497.22222222222,Pamphlet
English,N12271,4to,NA,NA,FALSE,4to,22,28,0,616,MDCCII. [1702],1702,1702,1702,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The oration and poem, spoken at the entertainment of divine musick","X-the oration and poem, spoken at the entertainment of divine musick",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,11,0,13,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,1283.33333333333,Pamphlet
English,T47513,4to,NA,NA,FALSE,4to,22,28,0,616,1703.,1703,NA,1703,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A serious exhortation to repentance and a holy life,16056-a serious exhortation to repentance and holy life sermon preachd before queen at st,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,28,0,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,1711.11111111111,Pamphlet
English,N5638,8vo,NA,NA,FALSE,8vo,13,19,0,247,1717.,1717,NA,1717,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An answer to the representation,24356-an answer to representation drawn up by committee of lower-house of convocation concerning several dangerous positions and doctrines containd in bishop of bangors preservative and sermon,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,7,0,342,15,0,364,NA,1,NA,original,364,TRUE,FALSE,FALSE,1,7804.51388888889,Book
English,N8290,8vo,NA,NA,FALSE,8vo,13,19,0,247,[1710],1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,Price from imprint: Price 3d,3d,0,0,3,3,1710,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),1.391975805,NA,NA,FALSE,The fallacy of absolute non-resistance fully detected,X-the fallacy of absolute non-resistance fully detected,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,23,0,0,24,NA,1,NA,original,24,TRUE,FALSE,FALSE,1,514.583333333333,Pamphlet
French,N42963,8vo,NA,NA,FALSE,8vo,13,19,0,247,1719.,1719,NA,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Arlequin balourd, comedie italienne, en cinq actes, comme elle a été representée sur le Theatre Roial de Hay-Market, .",168403-arlequin balourd comedie italienne en cinq actes comme elle ete representee sur le theatre roial de hay-market,London,England,FALSE,Londres :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,18,0,120,0,0,138,NA,1,NA,original,138,TRUE,FALSE,FALSE,1,2958.85416666667,Book
English,T6394,8vo,NA,NA,FALSE,8vo,13,19,0,247,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,Price from imprint: Price 4d,4d,0,0,4,4,1720,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),1.85596774,NA,NA,FALSE,The resurrection of Christ prov'd,130674-resurrection of christ provd and vindicated against most important objections of antient jews or modern deists and his disciples shewn to be sufficient witnesses of fact,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,31,0,0,32,NA,1,NA,original,32,TRUE,FALSE,FALSE,1,686.111111111111,Pamphlet
English,T20258,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1712],1712,NA,1712,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The case of the poor keel-men at Newcastle,X-the case of the poor keel-men at newcastle,London,England,FALSE,"[London?,",TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T187335,1to,NA,NA,FALSE,2fo,30,45,0,1350,1714.,1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"By the Lords Justices General and General Governors of Ireland, a proclamation. .",4-proclamations,Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,2,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,T138570,8vo,NA,NA,FALSE,8vo,13,19,0,247,1716.,1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An account of the life and death of the late Reverend Mr. Matthew Henry,2527-an account of life and death of reverend mr matthew henry,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,10,2,398,0,0,410,NA,1,NA,original,410,TRUE,FALSE,FALSE,1,8790.79861111111,Book
English,N70082,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1701?],1701,NA,1701,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Sir John Dillon's case in relation to his purchase[...] of incumbrances on a forfeited estate in Ireland,176364-sir john dillons case in relation to his purchase of incumbrances on forfeited estate in ireland,London,England,FALSE,[London?:,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,R231258,4to,NA,NA,FALSE,4to,22,28,0,616,1700?],1700,NA,1700,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The famous high-german operator, liveth at the three flower-pots in Holbourn-Row in Lincolns-Inn-Fields","X-the famous high-german operator, liveth at the three flower-pots in holbourn-row in lincolns-inn-fields",London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,0,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,106.944444444444,Pamphlet
English,T221974,2fo,NA,NA,FALSE,2fo,30,45,0,1350,[1705?],1705,NA,1705,1700,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The danger and perniciousness of popery,158789-danger and perniciousness of popery shewn in discourse on revel,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,18,18,NA,1,NA,original,18,TRUE,FALSE,FALSE,1,2109.375,Pamphlet
English,T126888,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1702.,1702,NA,1702,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The history of Madamoiselle de St. Phale,X-the history of madamoiselle de st. phale,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,14,0,202,0,0,216,NA,1,NA,original,216,TRUE,FALSE,FALSE,1,4453.125,Book
English,N8126,4to,NA,NA,FALSE,4to,22,28,0,616,"Printed in the Year, 1706.",1706,NA,1706,1700,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The history of the Revolution,24792-history of revolution by robert ferguson,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,4,0,64,0,0,68,NA,1,NA,original,68,TRUE,FALSE,FALSE,1,3636.11111111111,In-between
English,N1706,8vo,NA,NA,FALSE,8vo,13,19,0,247,1720.,1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An essay on the rights and duties of patrons of churches,137033-an essay on rights and duties of patrons of churches by nathaniel collier,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,42,6,0,50,NA,1,NA,original,50,TRUE,FALSE,FALSE,1,1072.04861111111,In-between
English,T135910,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1716.,1716,NA,1716,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,The whole works,2219-whole works of reverend mr,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,4,0,0,0,1530,NA,2,NA,ecco-2,4,FALSE,TRUE,FALSE,2,179296.875,Book
English,N52349,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1717],1717,NA,1717,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An Act for continuing the liberty of exporting Irish linen cloth to the British plantations in America duty-free,X-an act for continuing the liberty of exporting irish linen cloth to the british plantations in america duty-free,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,4,0,0,6,NA,1,NA,original,6,TRUE,FALSE,FALSE,1,703.125,Pamphlet
English,N46902,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1710.,1710,NA,1710,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Topica sacra,3284-topica sacra spiritual logick,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,8,0,160,0,0,168,NA,1,NA,original,168,TRUE,FALSE,FALSE,1,3463.54166666667,Book
English,T113540,8vo,NA,NA,FALSE,8vo,13,19,0,247,1719.,1719,NA,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,A dissertation concerning misletoe,3913-a dissertation concerning misletoe most wonderful specifick remedy for cure of convulsive distempers,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,30,8,0,40,NA,1,NA,original,40,TRUE,FALSE,FALSE,1,857.638888888889,In-between
English,N33719,8vo,NA,NA,FALSE,8vo,13,19,0,247,1713.,1713,NA,1713,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Lily's rules construed,169-lilys rules construed,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,94,0,0,96,NA,1,NA,original,96,TRUE,FALSE,FALSE,1,2058.33333333333,In-between
English,T177205,8vo,NA,NA,FALSE,8vo,13,19,0,247,1714.,1714,NA,1714,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"The true standard of right and wrong. In a sermon preach'd at the Lent assizes, holden at Leicester ... March 21 1714. By John Mapletoft, .",110435-true standard of right and wrong in sermon preachd at lent assizes holden at leicester march 21 1714 by john mapletoft,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,1,0,27,0,0,28,NA,1,NA,original,28,TRUE,FALSE,FALSE,1,600.347222222222,Pamphlet
English,N5468,8vo,NA,NA,FALSE,8vo,13,19,0,247,1717.,1717,NA,1717,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,An answer to a letter sent to the reverend Dr. Sherlock,15596-an answer to letter sent to reverend dr sherlock andc,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,2,0,62,0,0,64,NA,1,NA,original,64,TRUE,FALSE,FALSE,1,1372.22222222222,In-between
English,T87635,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,[1720],1720,NA,1720,1720,1700,FALSE,FALSE,FALSE,Price from imprint: Price 3d or 20s per Hund,20s;3d,0,0,3,3,1720,Pence,London,English,English Pence,unit,gm Ag,Gram,0.463991935,ECPdb,(UnKnown),1.391975805,NA,NA,FALSE,The husbandman's manual,2267-husbandmans manual directing him how to improve several actions of his calling and most usual occurrences of his life to glory of god and benefit of his soul,London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,0,0,60,60,NA,1,NA,original,60,TRUE,FALSE,FALSE,1,1236.97916666667,In-between
English,T20609,2fo,NA,NA,FALSE,2fo,30,45,0,1350,1717?],1717,NA,1717,1710,1700,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Reasons humbly offered against the encouragement of making iron in His Majesty's plantations,X-reasons humbly offered against the encouragement of making iron in his majesty's plantations,London,England,FALSE,[London :,TRUE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,0,0,2,0,0,2,NA,1,NA,original,2,TRUE,FALSE,FALSE,1,234.375,Pamphlet
English,N11274,12mo,NA,NA,FALSE,12mo,12.5,19,0,237.5,1719.,1719,NA,1719,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Love in masquerade: or, Seeing is not believing. Containing several pleasant adventures in the masquerading way","X-love in masquerade: or, seeing is not believing. containing several pleasant adventures in the masquerading way",London,England,FALSE,London :,FALSE,Great Britain,England,London.,-0.093145,51.514248,<http://vocab.getty.edu/tgn/7011781>,1,3,0,149,0,0,152,NA,1,NA,original,152,TRUE,FALSE,FALSE,1,3133.68055555556,Book
English,N58057,8vo,NA,NA,FALSE,8vo,13,19,0,247,1718.,1718,NA,1718,1710,1700,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"An act for encouraging Protestant-strangers and others, to inhabit and plant in the kingdom of Ireland. Anno decimo quarto & decimo quinto Caroli Secundi. And also, An act for reviving, continuing and amending this and several statutes made in this kingdom heretofore temporary","X-an act for encouraging protestant-strangers and others, to inhabit and plant in the kingdom of ireland. anno decimo quarto &",Dublin,Ireland,FALSE,Dublin :,FALSE,Ireland,NA,Dublin.,-6.248889,53.333056,<http://vocab.getty.edu/tgn/7001306>,1,0,0,0,0,16,16,NA,1,NA,original,16,TRUE,FALSE,FALSE,1,343.055555555556,Pamphlet
